name,errors,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all
exam2016/EKu_101_2.txt,6,5.6,11,3,7,9,10,243,6.5,24.3,26,11,15,0,12,7,4,19.666666666666668,25.444444444444443,20.006128747795415,25.800088183421515
exam2016/EKu_150_2.txt,6,4.4375,8,1,13,5,16,382,6.25,23.875,26,22,4,10,20,5,6,19.066666666666666,24.933333333333334,18.02285714285714,24.278892218892217
exam2016/EKu_24_2.txt,6,7.083333333333333,15,3,9,13,12,424,8,35.333333333333336,37,19,18,13,24,2,7,34.0,42.45454545454545,34.386976911976916,43.01608618654073
exam2016/EKu_89_2.txt,6,4.782608695652174,9,3,7,18,23,618,10.434782608695652,26.869565217391305,55,30,25,8,38,2,6,22.227272727272727,29.90909090909091,23.256187563999625,30.965367899761368
exam2016/JSl_3_2.txt,6,3.2666666666666666,8,0,2,8,15,257,4.4,17.133333333333333,18,10,8,7,18,0,2,13.785714285714286,16.928571428571427,14.721087246087246,18.508666730095303
exam2016/MTsy_29_2.txt,6,4.076923076923077,10,0,3,4,13,229,2.5384615384615383,17.615384615384617,23,17,6,5,10,2,2,14.25,18.583333333333332,19.636222342472344,24.640328884078883
exam2016/MTsy_48_2.txt,6,3.9444444444444446,8,2,4,4,18,336,5.055555555555555,18.666666666666668,31,23,8,9,24,2,3,14.705882352941176,20.058823529411764,17.33984394114152,22.668035636028716
exam2016/MTsy_50_2.txt,6,4.166666666666667,7,0,4,6,18,378,4.555555555555555,21,38,27,11,3,20,3,1,17.41176470588235,22.58823529411765,17.725117428707392,23.24545426699406
exam2016/MTsy_51_2.txt,6,4.375,11,2,5,6,16,284,5.3125,17.75,27,17,10,3,21,2,4,14.4,19.133333333333333,16.24681337181337,21.74932807932808
exam2016/OR_48_2.txt,6,4.631578947368421,8,0,2,9,19,391,7.684210526315789,20.57894736842105,41,19,22,11,30,0,1,15.722222222222221,21.333333333333332,16.18835816507385,22.01272583625525
exam2016/OR_75_2.txt,6,4.857142857142857,10,3,5,6,14,258,4.785714285714286,18.428571428571427,24,17,7,11,11,3,2,14.461538461538462,18.846153846153847,14.360704893397202,19.508950451258144
exam2016/OR_97_2.txt,6,6.4,11,3,9,6,10,285,4.8,28.5,22,13,9,3,18,5,5,21.11111111111111,29.88888888888889,20.479673721340387,28.459391534391536
exam2016/ZEv_51_2.txt,6,4.285714285714286,7,3,3,4,14,267,6.357142857142857,19.071428571428573,24,18,6,5,12,4,2,14.76923076923077,19.307692307692307,15.482127487896719,21.141903395749548
exam2017/ABl_19_2.txt,6,5.916666666666667,9,0,5,7,12,339,8.5,28.25,30,14,16,13,12,1,7,20.09090909090909,28.181818181818183,21.197897809261445,30.010789715335168
exam2017/ABl_28_2.txt,6,6.642857142857143,9,4,10,3,14,321,7.714285714285714,22.928571428571427,25,16,9,13,21,6,6,16.153846153846153,22.76923076923077,16.34151831074908,23.081601731601733
exam2017/ABl_2_2.txt,6,4.928571428571429,7,3,6,4,14,328,6.928571428571429,23.428571428571427,24,19,5,6,18,3,1,17.615384615384617,23.76923076923077,18.003530870838564,24.734723823185362
exam2017/DPe_58_2.txt,6,4.222222222222222,7,0,3,8,18,338,4.5,18.77777777777778,39,26,13,12,14,1,3,16.58823529411765,20.647058823529413,16.553178712867293,20.88585088018479
exam2017/DPe_63_2.txt,6,4.769230769230769,8,0,3,4,13,314,7.384615384615385,24.153846153846153,29,20,9,9,19,1,3,19.583333333333332,24.833333333333332,18.609559884559886,24.903222703222703
exam2017/EGe_108_2.txt,6,4.0,10,0,6,2,17,300,6.117647058823529,17.647058823529413,29,23,6,12,16,2,2,14.5,18.5,15.480697340853592,20.383984071484072
exam2017/EGe_150_2.txt,6,4.035714285714286,7,2,5,3,28,440,4.75,15.714285714285714,42,34,8,10,17,2,4,13.0,16.703703703703702,13.264346460074986,17.209312132304845
exam2017/EGe_203_2.txt,6,4.333333333333333,10,0,4,7,15,326,6.4,21.733333333333334,28,14,14,9,14,1,2,19.285714285714285,24.642857142857142,20.962723387723386,26.539208212422498
exam2017/JSl_175_2.txt,6,4.928571428571429,9,2,5,4,14,288,4.857142857142857,20.571428571428573,28,21,7,7,20,0,6,17.615384615384617,24.0,17.405561959408114,24.106617314309624
exam2017/OBy_11_2.txt,6,4.5,6,2,3,4,8,144,4.25,18,17,8,9,2,4,1,2,13.285714285714286,18.0,13.551360544217687,18.572108843537414
exam2017/OBy_127_2.txt,6,3.2,7,0,1,2,20,307,5.55,15.35,34,28,6,5,13,0,2,11.842105263157896,15.526315789473685,13.598503753954299,17.20683947816708
exam2017/OBy_129_2.txt,6,4.333333333333333,10,0,6,12,15,329,6.8,21.933333333333334,30,17,13,3,21,1,2,17.857142857142858,24.0,19.343324929039216,25.28911842126128
exam2017/OBy_163_2.txt,6,5.166666666666667,8,3,1,10,12,275,6,22.916666666666668,24,10,14,7,31,0,2,16.0,22.454545454545453,16.964656303292667,23.722802702348158
exam2017/VSa_56_2.txt,6,4.9375,8,2,0,6,16,369,7.1875,23.0625,38,25,13,12,16,1,0,17.8,25.066666666666666,20.956744551744553,28.549148814148815
exam2017/VSa_59_2.txt,6,4.473684210526316,11,2,6,11,19,417,7.7894736842105265,21.94736842105263,32,24,8,6,31,3,4,20.88888888888889,26.055555555555557,19.438410182772927,24.28674764777706
exam2017/VSa_74_2.txt,6,4.866666666666666,10,0,2,17,15,410,6.066666666666666,27.333333333333332,41,13,28,4,21,1,4,22.571428571428573,28.142857142857142,24.331514120799834,31.090606219177648
exam2017/VSa_98_2.txt,6,5.266666666666667,10,3,7,2,15,359,7.866666666666666,23.933333333333334,31,25,6,8,21,3,10,18.857142857142858,25.928571428571427,18.620349689992548,24.95096411524983
exam2018/EEr_222_2.txt,6,3.739130434782609,8,0,6,9,23,431,4.3478260869565215,18.73913043478261,41,31,10,15,18,2,4,18.636363636363637,22.40909090909091,17.632203406563104,21.722233340587547
exam2018/EEr_6_2.txt,6,7.125,14,4,6,7,8,302,8.5,37.75,27,15,12,4,14,3,3,34.714285714285715,46.57142857142857,33.87108843537415,43.7921768707483
exam2018/EEr_80_2.txt,6,5.05,10,3,6,6,20,408,7.85,20.4,38,29,9,9,27,2,2,15.526315789473685,21.210526315789473,16.44032950713943,22.205398728785564
