name,errors,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all
exam2017/EGe_215_1.txt,1,5.7,11,3,6,1,10,309,9,30.9,19,17,2,12,12,3,1,22.555555555555557,31.666666666666668,23.108730158730157,31.556878306878307
exam2017/EGe_217_1.txt,1,4.2,6,2,1,2,10,228,4.9,22.8,19,16,3,5,10,1,0,21.22222222222222,25.0,21.60326278659612,25.956878306878306
exam2017/EGe_218_1.txt,1,6.428571428571429,11,3,5,6,7,235,3.857142857142857,33.57142857142857,13,6,7,10,21,3,1,29.166666666666668,33.5,34.05833333333334,40.797222222222224
exam2017/EGe_220_1.txt,1,3.2222222222222223,5,2,6,1,18,198,6.111111111111111,11,18,17,1,4,6,5,0,8.235294117647058,10.823529411764707,8.13916696049049,10.753660972821873
exam2017/EGe_223_1.txt,1,3.7058823529411766,6,2,4,2,17,266,5.176470588235294,15.647058823529411,25,22,3,11,18,5,0,11.4375,15.25,13.776316738816739,18.017643814518813
exam2017/EGe_226_1.txt,1,5.615384615384615,11,3,6,2,13,261,4.230769230769231,20.076923076923077,20,15,5,6,15,7,0,14.083333333333334,19.5,15.237899831649832,21.488555194805194
exam2017/EGe_228_1.txt,1,4.0,6,2,1,0,9,191,6.777777777777778,21.22222222222222,11,11,0,6,14,1,0,19.125,24.5,18.41875,23.840029761904763
exam2017/EGe_229_1.txt,1,4.3,8,2,3,3,10,223,8.5,22.3,13,10,3,11,12,4,0,18.555555555555557,23.0,19.985493827160493,24.237345679012346
exam2017/EGe_230_1.txt,1,4.142857142857143,5,2,1,2,7,188,4.857142857142857,26.857142857142858,15,10,5,5,7,1,0,20.333333333333332,27.166666666666668,21.66111111111111,27.46388888888889
exam2017/EGe_234_1.txt,1,5.375,8,3,2,5,8,275,8,34.375,19,14,5,6,22,0,0,30.285714285714285,36.857142857142854,30.08707482993197,37.906122448979595
exam2017/EGe_235_1.txt,1,3.176470588235294,9,1,4,1,17,204,4.647058823529412,12,25,22,3,7,14,5,0,10.1875,12.1875,13.803616955960706,16.255840513653013
exam2017/EGe_242_1.txt,1,3.375,5,0,3,2,8,193,10.875,24.125,16,12,4,2,12,0,2,23.0,28.428571428571427,22.206122448979592,27.166666666666668
exam2017/EGe_251_1.txt,1,4.363636363636363,8,2,2,1,11,223,6.818181818181818,20.272727272727273,16,13,3,14,7,4,0,16.0,20.9,16.340873015873015,21.15956349206349
exam2017/EGe_254_1.txt,1,4.444444444444445,6,3,1,3,9,228,8.555555555555555,25.333333333333332,14,11,3,9,14,1,0,20.75,25.125,23.32202380952381,27.89032738095238
exam2017/EGe_261_1.txt,1,4.75,8,2,9,5,12,258,5.75,21.5,23,13,10,5,21,8,0,17.818181818181817,23.09090909090909,17.529007608553062,22.85681818181818
exam2017/EGe_26_1.txt,1,3.9,5,3,5,0,10,198,5.2,19.8,12,10,2,3,9,5,0,15.333333333333334,18.555555555555557,16.69567901234568,20.88289241622575
exam2017/EGe_58_1.txt,1,5.375,7,4,0,9,8,260,9.375,32.5,19,10,9,3,17,1,0,26.571428571428573,32.142857142857146,25.2108843537415,31.009183673469387
exam2017/EGe_66_1.txt,1,6.555555555555555,10,3,4,5,9,249,10.11111111111111,27.666666666666668,17,8,9,4,16,4,0,23.75,29.75,24.838839285714286,30.695535714285715
exam2017/EGe_70_1.txt,1,5.75,9,3,3,3,8,196,4,24.5,19,12,7,6,13,2,1,24.571428571428573,30.142857142857142,26.924149659863946,31.91360544217687
exam2017/EGe_71_1.txt,1,3.5,5,0,3,5,10,191,4.9,19.1,10,7,3,3,9,2,1,14.777777777777779,19.0,15.838447971781305,20.572354497354496
exam2017/EGe_73_1.txt,1,5.111111111111111,7,4,7,1,9,216,6.444444444444445,24,15,11,4,8,8,4,0,18.125,23.75,20.267113095238095,26.208035714285714
exam2017/EGe_7_1.txt,1,4.285714285714286,7,2,3,3,7,180,11.857142857142858,25.714285714285715,11,8,3,3,10,2,0,25.833333333333332,31.333333333333332,27.177777777777777,32.480555555555554
exam2017/EGe_80_1.txt,1,6.857142857142857,9,5,1,4,7,273,7.285714285714286,39,14,9,5,5,19,1,1,37.833333333333336,47.0,34.53888888888889,42.8
exam2017/EGe_81_1.txt,1,5.571428571428571,11,3,4,2,7,188,6.285714285714286,26.857142857142858,8,6,2,6,20,2,1,22.166666666666668,27.333333333333332,24.919444444444444,30.719444444444445
exam2017/EGe_82_1.txt,1,3.5714285714285716,6,2,2,2,14,191,3.9285714285714284,13.642857142857142,16,15,1,4,14,0,1,11.846153846153847,14.615384615384615,11.547074293228139,14.83416647455109
exam2017/EGe_85_1.txt,1,3.6666666666666665,5,2,0,1,9,155,6.888888888888889,17.22222222222222,12,10,2,3,5,0,0,14.375,17.625,13.96264880952381,17.14270833333333
exam2017/EGe_8_1.txt,1,4.1,6,3,4,4,10,197,6.2,19.7,10,8,2,2,9,3,0,16.88888888888889,22.0,17.001763668430335,20.829982363315697
exam2017/EGe_94_1.txt,1,3.6666666666666665,7,2,2,3,15,305,8.066666666666666,20.333333333333332,25,20,5,3,14,4,3,18.214285714285715,21.785714285714285,18.861046096760383,22.51578738721596
exam2017/EGe_96_1.txt,1,4.5,7,3,5,3,8,196,9.25,24.5,15,10,5,5,12,6,1,20.285714285714285,26.571428571428573,18.501360544217686,25.042857142857144
exam2017/EGe_98_1.txt,1,5.571428571428571,10,2,3,7,7,215,9.714285714285714,30.714285714285715,17,9,8,2,5,1,2,29.0,36.5,31.31111111111111,39.65
exam2017/KTR_8_1.txt,1,6.8,17,2,1,6,5,180,2.6,36,19,10,9,3,13,3,0,38.75,45.25,35.395833333333336,42.541666666666664
exam2017/MPa_101_1.txt,1,3.272727272727273,5,2,3,2,11,189,7,17.181818181818183,13,11,2,3,12,2,1,14.3,18.1,13.275436507936508,17.169166666666666
exam2017/MPa_19_1.txt,1,4.25,6,3,0,1,12,304,10.5,25.333333333333332,20,18,2,8,17,0,0,17.363636363636363,22.181818181818183,17.15607044470681,21.73178538633084
exam2017/MPa_22_1.txt,1,4.75,6,3,7,6,12,286,5.75,23.833333333333332,24,19,5,12,10,6,0,16.90909090909091,21.181818181818183,17.156306572215662,21.068034238488785
exam2017/MPa_24_1.txt,1,3.6666666666666665,5,2,2,1,9,178,7.333333333333333,19.77777777777778,14,13,1,7,5,2,0,19.375,22.125,16.786755952380954,19.506845238095238
